streams/0/socket,streams/0/start,streams/0/end,streams/0/seconds,streams/0/bytes,streams/0/bits_per_second,streams/0/omitted,streams/0/sender,sum/start,sum/end,sum/seconds,sum/bytes,sum/bits_per_second,sum/omitted,sum/sender
5,76.000006,77.000006,1,137297,1098376,false,false,76.000006,77.000006,1,137297,1098376,false,false
5,77.000006,78.000007,1.0000009536743164,137241,1097926.9529352637,false,false,77.000006,78.000007,1.0000009536743164,137241,1097926.9529352637,false,false
5,78.000007,79.000006,0.9999989867210388,137183,1097465.1120383088,false,false,78.000007,79.000006,0.9999989867210388,137183,1097465.1120383088,false,false
5,79.000006,80.000008,1.0000020265579224,136960,1095677.7795455155,false,false,79.000006,80.000008,1.0000020265579224,136960,1095677.7795455155,false,false
5,80.000008,81.000008,1,136879,1095032,false,false,80.000008,81.000008,1,136879,1095032,false,false
5,81.000008,82.000009,1.0000009536743164,137218,1097742.9531107396,false,false,81.000008,82.000009,1.0000009536743164,137218,1097742.9531107396,false,false
5,82.000009,83.000009,1,137480,1099840,false,false,82.000009,83.000009,1,137480,1099840,false,false
5,83.000009,84.000008,0.9999989867210388,137151,1097209.1117789089,false,false,83.000009,84.000008,0.9999989867210388,137151,1097209.1117789089,false,false
5,84.000008,85.000008,1,137205,1097640,false,false,84.000008,85.000008,1,137205,1097640,false,false
5,85.000008,86.000007,0.9999989867210388,136301,1090409.104888605,false,false,85.000008,86.000007,0.9999989867210388,136301,1090409.104888605,false,false
5,86.000007,87.000009,1.0000020265579224,137007,1096053.7787835312,false,false,86.000007,87.000009,1.0000020265579224,137007,1096053.7787835312,false,false
5,87.000009,88.000012,1.0000029802322388,137316,1098524.726141196,false,false,87.000009,88.000012,1.0000029802322388,137316,1098524.726141196,false,false
5,88.000012,89.000008,0.9999960064888,136589,1092716.363775037,false,false,88.000012,89.000008,0.9999960064888,136589,1092716.363775037,false,false
5,89.000008,90.000007,0.9999989867210388,137058,1096465.1110250286,false,false,89.000008,90.000007,0.9999989867210388,137058,1096465.1110250286,false,false
5,90.000007,91.00001,1.0000029802322388,136913,1095300.735749436,false,false,90.000007,91.00001,1.0000029802322388,136913,1095300.735749436,false,false
5,91.00001,92.000009,0.9999989867210388,136984,1095873.110425167,false,false,91.00001,92.000009,0.9999989867210388,136984,1095873.110425167,false,false
5,92.000009,93.00001,1.0000009536743164,137292,1098334.9525461649,false,false,92.000009,93.00001,1.0000009536743164,137292,1098334.9525461649,false,false
5,93.00001,94.000007,0.9999970197677612,137465,1099723.277430765,false,false,93.00001,94.000007,0.9999970197677612,137465,1099723.277430765,false,false
5,94.000007,95.000006,0.9999989867210388,137676,1101409.116034685,false,false,94.000007,95.000006,0.9999989867210388,137676,1101409.116034685,false,false
5,95.000006,96.000007,1.0000009536743164,137469,1099750.9511957634,false,false,95.000006,96.000007,1.0000009536743164,137469,1099750.9511957634,false,false
5,96.000007,97.000006,0.9999989867210388,136917,1095337.1098820488,false,false,96.000007,97.000006,0.9999989867210388,136917,1095337.1098820488,false,false
5,97.000006,98.000008,1.0000020265579224,137378,1099021.7727687196,false,false,97.000006,98.000008,1.0000020265579224,137378,1099021.7727687196,false,false
5,98.000008,99.000007,0.9999989867210388,137331,1098649.1132380322,false,false,98.000008,99.000007,0.9999989867210388,137331,1098649.1132380322,false,false
5,99.000007,100.000009,1.0000020265579224,137439,1099509.7717797612,false,false,99.000007,100.000009,1.0000020265579224,137439,1099509.7717797612,false,false
5,100.000009,101.000008,0.9999989867210388,137301,1098409.112994845,false,false,100.000009,101.000008,0.9999989867210388,137301,1098409.112994845,false,false
5,101.000008,102.000006,0.9999979734420776,136847,1094778.2186314722,false,false,101.000008,102.000006,0.9999979734420776,136847,1094778.2186314722,false,false
5,102.000006,103.000008,1.0000020265579224,136489,1091909.7871815702,false,false,102.000006,103.000008,1.0000020265579224,136489,1091909.7871815702,false,false
5,103.000008,104.000009,1.0000009536743164,137390,1099118.951798485,false,false,103.000008,104.000009,1.0000009536743164,137390,1099118.951798485,false,false
5,104.000009,105.00001,1.0000009536743164,137368,1098942.9519663316,false,false,104.000009,105.00001,1.0000009536743164,137368,1098942.9519663316,false,false
5,105.00001,106.000009,0.9999989867210388,137674,1101393.1160184725,false,false,105.00001,106.000009,0.9999989867210388,137674,1101393.1160184725,false,false
5,106.000009,107.000008,0.9999989867210388,137202,1097617.1121923272,false,false,106.000009,107.000008,0.9999989867210388,137202,1097617.1121923272,false,false
5,107.000008,108.000011,1.0000029802322388,137127,1097012.7306472939,false,false,107.000008,108.000011,1.0000029802322388,137127,1097012.7306472939,false,false
5,108.000011,109.000009,0.9999979734420776,137765,1102122.2335145439,false,false,108.000011,109.000009,0.9999979734420776,137765,1102122.2335145439,false,false
5,109.000009,110.000012,1.0000029802322388,137428,1099420.723470916,false,false,109.000009,110.000012,1.0000029802322388,137428,1099420.723470916,false,false
5,110.000012,111.000011,0.9999989867210388,137056,1096449.1110088162,false,false,110.000012,111.000011,0.9999989867210388,137056,1096449.1110088162,false,false
5,111.000011,112.000008,0.9999970197677612,136609,1092875.257022074,false,false,111.000011,112.000008,0.9999970197677612,136609,1092875.257022074,false,false
5,112.000008,113.000011,1.0000029802322388,136937,1095492.7351772333,false,false,112.000008,113.000011,1.0000029802322388,136937,1095492.7351772333,false,false
5,113.000011,114.000008,0.9999970197677612,137454,1099635.277168504,false,false,113.000011,114.000008,0.9999970197677612,137454,1099635.277168504,false,false
5,114.000008,115.000009,1.0000009536743164,137465,1099718.951226281,false,false,114.000008,115.000009,1.0000009536743164,137465,1099718.951226281,false,false
5,115.000009,116.000008,0.9999989867210388,137455,1099641.1142432059,false,false,115.000009,116.000008,0.9999989867210388,137455,1099641.1142432059,false,false
5,116.000008,117.000008,1,137218,1097744,false,false,116.000008,117.000008,1,137218,1097744,false,false
5,117.000008,118.000008,1,136749,1093992,false,false,117.000008,118.000008,1,136749,1093992,false,false
5,118.000008,119.000008,1,137444,1099552,false,false,118.000008,119.000008,1,137444,1099552,false,false
5,119.000008,120.00001,1.0000020265579224,137403,1099221.7723634087,false,false,119.000008,120.00001,1.0000020265579224,137403,1099221.7723634087,false,false
5,120.00001,121.000009,0.9999989867210388,136021,1088169.102618858,false,false,120.00001,121.000009,0.9999989867210388,136021,1088169.102618858,false,false
5,121.000009,122.00001,1.0000009536743164,137059,1096470.9543238122,false,false,121.000009,122.00001,1.0000009536743164,137059,1096470.9543238122,false,false
5,122.00001,123.000007,0.9999970197677612,137036,1096291.2672025776,false,false,122.00001,123.000007,0.9999970197677612,137036,1096291.2672025776,false,false
5,123.000007,124.000009,1.0000020265579224,136967,1095733.7794320285,false,false,123.000007,124.000009,1.0000020265579224,136967,1095733.7794320285,false,false
5,124.000009,125.000005,0.9999960064888,137551,1100412.3945092221,false,false,124.000009,125.000005,0.9999960064888,137551,1100412.3945092221,false,false
5,125.000005,126.000006,1.0000009536743164,137670,1101358.9496622565,false,false,125.000005,126.000006,1.0000009536743164,137670,1101358.9496622565,false,false
5,126.000006,127.000005,0.9999989867210388,136878,1095025.1095659055,false,false,126.000006,127.000005,0.9999989867210388,136878,1095025.1095659055,false,false
5,127.000005,128.00001,1.0000050067901611,137265,1098114.5019711158,false,false,127.000005,128.00001,1.0000050067901611,137265,1098114.5019711158,false,false
5,128.00001,129.000005,0.9999949932098389,137119,1096957.4922359793,false,false,128.00001,129.000005,0.9999949932098389,137119,1096957.4922359793,false,false
5,129.000005,130.000011,1.0000059604644775,137164,1097305.4595497875,false,false,129.000005,130.000011,1.0000059604644775,137164,1097305.4595497875,false,false
5,130.000011,131.000008,0.9999970197677612,135512,1084099.2308674778,false,false,130.000011,131.000008,0.9999970197677612,135512,1084099.2308674778,false,false
5,131.000008,132.000006,0.9999979734420776,136596,1092770.2145621357,false,false,131.000008,132.000006,0.9999979734420776,136596,1092770.2145621357,false,false
5,132.000006,133.000011,1.0000050067901611,136537,1092290.5311305157,false,false,132.000006,133.000011,1.0000050067901611,136537,1092290.5311305157,false,false
5,133.000011,134.00001,0.9999989867210388,137377,1099017.113610919,false,false,133.000011,134.00001,0.9999989867210388,137377,1099017.113610919,false,false
5,134.00001,135.000005,0.9999949932098389,136775,1094205.4784572239,false,false,134.00001,135.000005,0.9999949932098389,136775,1094205.4784572239,false,false
5,135.000005,136.000008,1.0000029802322388,136586,1092684.7435457006,false,false,135.000005,136.000008,1.0000029802322388,136586,1092684.7435457006,false,false
5,136.000008,137.00001,1.0000020265579224,137269,1098149.7745358744,false,false,136.000008,137.00001,1.0000020265579224,137269,1098149.7745358744,false,false
5,137.00001,138.000009,0.9999989867210388,136922,1095377.10992258,false,false,137.00001,138.000009,0.9999989867210388,136922,1095377.10992258,false,false
5,138.000009,139.000007,0.9999979734420776,137721,1101770.2328011938,false,false,138.000009,139.000007,0.9999979734420776,137721,1101770.2328011938,false,false
5,139.000007,140.000006,0.9999989867210388,137513,1100105.1147133678,false,false,139.000007,140.000006,0.9999989867210388,137513,1100105.1147133678,false,false
5,140.000006,141.00001,1.0000040531158447,137657,1101251.5364999485,false,false,140.000006,141.00001,1.0000040531158447,137657,1101251.5364999485,false,false
5,141.00001,142.000007,0.9999970197677612,137203,1097627.2711841797,false,false,141.00001,142.000007,0.9999970197677612,137203,1097627.2711841797,false,false
5,142.000007,143.000006,0.9999989867210388,137254,1098033.1126138517,false,false,142.000007,143.000006,0.9999989867210388,137254,1098033.1126138517,false,false
5,143.000006,144.000009,1.0000029802322388,136399,1091188.7480041147,false,false,143.000006,144.000009,1.0000029802322388,136399,1091188.7480041147,false,false
5,144.000009,145.000007,0.9999979734420776,137164,1097314.2237708336,false,false,144.000009,145.000007,0.9999979734420776,137164,1097314.2237708336,false,false
5,145.000007,146.00001,1.0000029802322388,136266,1090124.7511750723,false,false,145.000007,146.00001,1.0000029802322388,136266,1090124.7511750723,false,false
5,146.00001,147.00001,1,136819,1094552,false,false,146.00001,147.00001,1,136819,1094552,false,false
5,147.00001,148.00001,1,137443,1099544,false,false,147.00001,148.00001,1,137443,1099544,false,false
5,148.00001,149.000008,0.9999979734420776,137467,1099738.2286832198,false,false,148.00001,149.000008,0.9999979734420776,137467,1099738.2286832198,false,false
5,149.000008,150.000008,1,136830,1094640,false,false,149.000008,150.000008,1,136830,1094640,false,false
5,150.000008,151.000008,1,137085,1096680,false,false,150.000008,151.000008,1,137085,1096680,false,false
5,151.000008,152.000007,0.9999989867210388,137510,1100081.114689049,false,false,151.000008,152.000007,0.9999989867210388,137510,1100081.114689049,false,false
5,152.000007,153.000008,1.0000009536743164,137343,1098742.9521570662,false,false,152.000007,153.000008,1.0000009536743164,137343,1098742.9521570662,false,false
5,153.000008,154.000009,1.0000009536743164,137474,1099790.9511576165,false,false,153.000008,154.000009,1.0000009536743164,137474,1099790.9511576165,false,false
5,154.000009,155.00001,1.0000009536743164,137506,1100046.950913476,false,false,154.000009,155.00001,1.0000009536743164,137506,1100046.950913476,false,false
5,155.00001,156.00001,1,137175,1097400,false,false,155.00001,156.00001,1,137175,1097400,false,false
5,156.00001,157.000009,0.9999989867210388,136637,1093097.1076123016,false,false,156.00001,157.000009,0.9999989867210388,136637,1093097.1076123016,false,false
5,157.000009,158.000008,0.9999989867210388,137586,1100689.1153051234,false,false,157.000009,158.000008,0.9999989867210388,137586,1100689.1153051234,false,false
5,158.000008,159.00001,1.0000020265579224,137714,1101709.7673213428,false,false,158.000008,159.00001,1.0000020265579224,137714,1101709.7673213428,false,false
5,159.00001,160.00001,1,137360,1098880,false,false,159.00001,160.00001,1,137360,1098880,false,false
5,160.00001,161.000007,0.9999970197677612,137240,1097923.272066331,false,false,160.00001,161.000007,0.9999970197677612,137240,1097923.272066331,false,false
5,161.000007,162.00001,1.0000029802322388,137473,1099780.7223980355,false,false,161.000007,162.00001,1.0000029802322388,137473,1099780.7223980355,false,false
5,162.00001,163.00001,1,137273,1098184,false,false,162.00001,163.00001,1,137273,1098184,false,false
5,163.00001,164.00001,1,137223,1097784,false,false,163.00001,164.00001,1,137223,1097784,false,false
5,164.00001,165.000009,0.9999989867210388,137196,1097569.1121436898,false,false,164.00001,165.000009,0.9999989867210388,137196,1097569.1121436898,false,false
5,165.000009,166.000009,1,137477,1099816,false,false,165.000009,166.000009,1,137477,1099816,false,false
5,166.000009,167.000006,0.9999970197677612,137267,1098139.2727100633,false,false,166.000009,167.000006,0.9999970197677612,137267,1098139.2727100633,false,false
5,167.000006,168.000006,1,137573,1100584,false,false,167.000006,168.000006,1,137573,1100584,false,false
5,168.000006,169.000011,1.0000050067901611,137593,1100738.488833364,false,false,168.000006,169.000011,1.0000050067901611,137593,1100738.488833364,false,false
5,169.000011,170.000008,0.9999970197677612,137344,1098755.2745458917,false,false,169.000011,170.000008,0.9999970197677612,137344,1098755.2745458917,false,false
5,170.000008,171.000004,0.9999960064888,137120,1096964.3807395403,false,false,170.000008,171.000004,0.9999960064888,137120,1096964.3807395403,false,false
5,171.000004,172.000009,1.0000050067901611,137607,1100850.4882726064,false,false,171.000004,172.000009,1.0000050067901611,137607,1100850.4882726064,false,false
5,172.000009,173.000006,0.9999970197677612,135741,1085931.2363272796,false,false,172.000009,173.000006,0.9999970197677612,135741,1085931.2363272796,false,false
5,173.000006,174.000004,0.9999979734420776,136376,1091010.2109953866,false,false,173.000006,174.000004,0.9999979734420776,136376,1091010.2109953866,false,false
5,174.000004,175.000005,1.0000009536743164,137343,1098742.9521570662,false,false,174.000004,175.000005,1.0000009536743164,137343,1098742.9521570662,false,false
5,175.000005,176.000009,1.0000040531158447,137733,1101859.534035664,false,false,175.000005,176.000009,1.0000040531158447,137733,1101859.534035664,false,false
5,176.000009,177.000006,0.9999970197677612,137189,1097515.2708503928,false,false,176.000009,177.000006,0.9999970197677612,137189,1097515.2708503928,false,false
5,177.000006,178.000007,1.0000009536743164,137406,1099246.9516764148,false,false,177.000006,178.000007,1.0000009536743164,137406,1099246.9516764148,false,false
5,178.000007,179.000006,0.9999989867210388,137519,1100153.1147620052,false,false,178.000007,179.000006,0.9999989867210388,137519,1100153.1147620052,false,false
5,179.000006,180.000006,1,137124,1096992,false,false,179.000006,180.000006,1,137124,1096992,false,false
5,180.000006,181.00001,1.0000040531158447,137556,1100443.5397748528,false,false,180.000006,181.00001,1.0000040531158447,137556,1100443.5397748528,false,false
5,181.00001,182.000005,0.9999949932098389,137711,1101693.5159482562,false,false,181.00001,182.000005,0.9999949932098389,137711,1101693.5159482562,false,false
5,182.000005,183.000009,1.0000040531158447,137791,1102323.5321550258,false,false,182.000005,183.000009,1.0000040531158447,137791,1102323.5321550258,false,false
5,183.000009,184.000009,1,137882,1103056,false,false,183.000009,184.000009,1,137882,1103056,false,false
5,184.000009,185.00001,1.0000009536743164,137422,1099374.9515543445,false,false,184.000009,185.00001,1.0000009536743164,137422,1099374.9515543445,false,false
5,185.00001,186.000009,0.9999989867210388,137685,1101481.116107641,false,false,185.00001,186.000009,0.9999989867210388,137685,1101481.116107641,false,false
5,186.000009,187.000006,0.9999970197677612,137501,1100011.2782890745,false,false,186.000009,187.000006,0.9999970197677612,137501,1100011.2782890745,false,false
5,187.000006,188.000009,1.0000029802322388,136375,1090996.7485763174,false,false,187.000006,188.000009,1.0000029802322388,136375,1090996.7485763174,false,false
5,188.000009,189.000008,0.9999989867210388,137643,1101145.115767179,false,false,188.000009,189.000008,0.9999989867210388,137643,1101145.115767179,false,false
5,189.000008,190.000007,0.9999989867210388,137715,1101721.1163508282,false,false,189.000008,190.000007,0.9999989867210388,137715,1101721.1163508282,false,false
5,190.000007,191.000008,1.0000009536743164,138105,1104838.9463434732,false,false,190.000007,191.000008,1.0000009536743164,138105,1104838.9463434732,false,false
5,191.000008,192.000009,1.0000009536743164,138118,1104942.946244291,false,false,191.000008,192.000009,1.0000009536743164,138118,1104942.946244291,false,false
5,192.000009,193.000006,0.9999970197677612,138132,1105059.2933333318,false,false,192.000009,193.000006,0.9999970197677612,138132,1105059.2933333318,false,false
5,193.000006,194.000009,1.0000029802322388,137962,1103692.7107394019,false,false,193.000006,194.000009,1.0000029802322388,137962,1103692.7107394019,false,false
5,194.000009,195.000007,0.9999979734420776,138040,1104322.2379729801,false,false,194.000009,195.000007,0.9999979734420776,138040,1104322.2379729801,false,false
5,195.000007,196.000012,1.0000050067901611,138111,1104882.4680853295,false,false,195.000007,196.000012,1.0000050067901611,138111,1104882.4680853295,false,false
5,196.000012,197.000011,0.9999989867210388,138094,1104753.1194230933,false,false,196.000012,197.000011,0.9999989867210388,138094,1104753.1194230933,false,false
