streams/0/socket,streams/0/start,streams/0/end,streams/0/seconds,streams/0/bytes,streams/0/bits_per_second,streams/0/retransmits,streams/0/snd_cwnd,streams/0/rtt,streams/0/rttvar,streams/0/pmtu,streams/0/omitted,streams/0/sender,sum/start,sum/end,sum/seconds,sum/bytes,sum/bits_per_second,sum/retransmits,sum/omitted,sum/sender
5,89.000036,90.000007,0.9999709725379944,316249140,2530066561.410983,0,166440,233,61,1500,false,true,89.000036,90.000007,0.9999709725379944,316249140,2530066561.410983,0,false,true
5,90.000007,91.000035,1.0000280141830444,305672900,2445314696.5064907,0,166440,194,33,1500,false,true,90.000007,91.000035,1.0000280141830444,305672900,2445314696.5064907,0,false,true
5,91.000035,92.000081,1.0000460147857666,301256400,2409940307.113058,0,166440,217,58,1500,false,true,91.000035,92.000081,1.0000460147857666,301256400,2409940307.113058,0,false,true
5,92.000081,93.000064,0.999983012676239,252794620,2022391315.0160396,0,166440,245,96,1500,false,true,92.000081,93.000064,0.999983012676239,252794620,2022391315.0160396,0,false,true
5,93.000064,94.000108,1.0000439882278442,275947300,2207481296.809754,0,166440,300,89,1500,false,true,93.000064,94.000108,1.0000439882278442,275947300,2207481296.809754,0,false,true
5,94.000108,95.00006,0.9999520182609558,281488000,2252012055.454769,0,166440,225,62,1500,false,true,94.000108,95.00006,0.9999520182609558,281488000,2252012055.454769,0,false,true
5,95.00006,96.000164,1.0001039505004883,296355180,2370595015.4616876,0,166440,194,52,1500,false,true,95.00006,96.000164,1.0001039505004883,296355180,2370595015.4616876,0,false,true
5,96.000164,97.000105,0.9999409914016724,266082080,2128782256.4570982,0,166440,393,298,1500,false,true,96.000164,97.000105,0.9999409914016724,266082080,2128782256.4570982,0,false,true
5,97.000105,98.000051,0.9999459981918335,279477580,2235941384.8777375,0,166440,195,46,1500,false,true,97.000105,98.000051,0.9999459981918335,279477580,2235941384.8777375,0,false,true
5,98.000051,99.000025,0.9999740123748779,290096160,2320829592.849431,0,166440,159,39,1500,false,true,98.000051,99.000025,0.9999740123748779,290096160,2320829592.849431,0,false,true
5,99.000025,100.000063,1.0000380277633667,263388380,2107026914.479089,0,166440,165,34,1500,false,true,99.000025,100.000063,1.0000380277633667,263388380,2107026914.479089,0,false,true
5,100.000063,101.000063,1,284051760,2272414080,0,166440,185,38,1500,false,true,100.000063,101.000063,1,284051760,2272414080,0,false,true
5,101.000063,102.000061,0.9999979734420776,274858140,2198869576.13656,0,166440,273,44,1500,false,true,101.000063,102.000061,0.9999979734420776,274858140,2198869576.13656,0,false,true
5,102.000061,103.000065,1.0000040531158447,285603740,2284820659.357183,0,166440,214,25,1500,false,true,102.000061,103.000065,1.0000040531158447,285603740,2284820659.357183,0,false,true
5,103.000065,104.000062,0.9999970197677612,291391180,2331136387.3278146,0,166440,184,51,1500,false,true,103.000065,104.000062,0.9999970197677612,291391180,2331136387.3278146,0,false,true
5,104.000062,105.000061,0.9999989867210388,304367660,2434943747.277271,0,166440,283,119,1500,false,true,104.000062,105.000061,0.9999989867210388,304367660,2434943747.277271,0,false,true
5,105.000061,106.000116,1.000054955482483,263363560,2106792700.1906695,0,166440,209,68,1500,false,true,105.000061,106.000116,1.000054955482483,263363560,2106792700.1906695,0,false,true
5,106.000116,107.000201,1.0000849962234497,275525360,2204015547.0020804,0,166440,235,122,1500,false,true,106.000116,107.000201,1.0000849962234497,275525360,2204015547.0020804,0,false,true
5,107.000201,108.000007,0.9998059868812561,303036140,2424759555.1635013,0,166440,202,33,1500,false,true,107.000201,108.000007,0.9998059868812561,303036140,2424759555.1635013,0,false,true
5,108.000007,109.000118,1.0001109838485718,267647200,2140939990.2403219,0,166440,193,72,1500,false,true,108.000007,109.000118,1.0001109838485718,267647200,2140939990.2403219,0,false,true
5,109.000118,110.000063,0.9999449849128723,254073580,2032700469.193417,0,166440,281,66,1500,false,true,109.000118,110.000063,0.9999449849128723,254073580,2032700469.193417,0,false,true
5,110.000063,111.000108,1.0000449419021606,282864780,2262816544.7202396,0,166440,175,25,1500,false,true,110.000063,111.000108,1.0000449419021606,282864780,2262816544.7202396,0,false,true
5,111.000108,112.000059,0.9999510049819946,282455980,2259758556.911184,0,166440,261,124,1500,false,true,111.000108,112.000059,0.9999510049819946,282455980,2259758556.911184,0,false,true
5,112.000059,113.000062,1.0000029802322388,270257680,2162054996.573997,0,166440,205,46,1500,false,true,112.000059,113.000062,1.0000029802322388,270257680,2162054996.573997,0,false,true
5,113.000062,114.000141,1.0000790357589722,303588020,2428512220.6934643,0,166440,242,43,1500,false,true,113.000062,114.000141,1.0000790357589722,303588020,2428512220.6934643,0,false,true
5,114.000141,115.00006,0.9999189972877502,276004240,2208212791.2253137,0,166440,273,37,1500,false,true,114.000141,115.00006,0.9999189972877502,276004240,2208212791.2253137,0,false,true
5,115.00006,116.000065,1.0000050067901611,278751960,2230004514.8353357,0,166440,169,36,1500,false,true,115.00006,116.000065,1.0000050067901611,278751960,2230004514.8353357,0,false,true
5,116.000065,117.000113,1.000048041343689,289434780,2315367006.657867,0,166440,189,59,1500,false,true,116.000065,117.000113,1.000048041343689,289434780,2315367006.657867,0,false,true
5,117.000113,118.000063,0.9999499917030334,256230000,2049942514.1340113,0,166440,277,276,1500,false,true,117.000113,118.000063,0.9999499917030334,256230000,2049942514.1340113,0,false,true
5,118.000063,119.000061,0.9999979734420776,274523800,2196194850.716074,0,166440,161,17,1500,false,true,118.000063,119.000061,0.9999979734420776,274523800,2196194850.716074,0,false,true
5,119.000061,120.000112,1.0000510215759277,311768400,2494019951.171696,0,166440,151,34,1500,false,true,119.000061,120.000112,1.0000510215759277,311768400,2494019951.171696,0,false,true
5,120.000112,121.000144,1.0000319480895996,278239500,2225844888.508067,0,166440,250,70,1500,false,true,120.000112,121.000144,1.0000319480895996,278239500,2225844888.508067,0,false,true
5,121.000144,122.000062,0.9999179840087891,262440840,2099698928.8888974,0,166440,430,359,1500,false,true,121.000144,122.000062,0.9999179840087891,262440840,2099698928.8888974,0,false,true
5,122.000062,123.000061,0.9999989867210388,265920020,2127362315.6114771,0,166440,185,38,1500,false,true,122.000062,123.000061,0.9999989867210388,265920020,2127362315.6114771,0,false,true
5,123.000061,124.000063,1.0000020265579224,298096960,2384770847.123747,0,166440,158,40,1500,false,true,123.000061,124.000063,1.0000020265579224,298096960,2384770847.123747,0,false,true
5,124.000063,125.000067,1.0000040531158447,293169460,2345346174.040261,0,166440,179,29,1500,false,true,124.000063,125.000067,1.0000040531158447,293169460,2345346174.040261,0,false,true
5,125.000067,126.000107,1.000040054321289,280530240,2244152032.0134883,0,166440,316,145,1500,false,true,125.000067,126.000107,1.000040054321289,280530240,2244152032.0134883,0,false,true
5,126.000107,127.000007,0.9998999834060669,275047940,2200603616.878357,0,166440,182,52,1500,false,true,126.000107,127.000007,0.9998999834060669,275047940,2200603616.878357,0,false,true
5,127.000007,128.000084,1.0000770092010498,281909940,2255105856.099739,0,166440,266,153,1500,false,true,127.000007,128.000084,1.0000770092010498,281909940,2255105856.099739,0,false,true
5,128.000084,129.000152,1.000067949295044,297001960,2375854242.379103,0,166440,175,30,1500,false,true,128.000084,129.000152,1.000067949295044,297001960,2375854242.379103,0,false,true
5,129.000152,130.000062,0.9999099969863892,291051000,2328617582.5999813,0,166440,213,55,1500,false,true,129.000152,130.000062,0.9999099969863892,291051000,2328617582.5999813,0,false,true
5,130.000062,131.000062,1,307267220,2458137760,0,166440,181,46,1500,false,true,130.000062,131.000062,1,307267220,2458137760,0,false,true
5,131.000062,132.000063,1.0000009536743164,265975500,2127801970.76991,0,166440,317,39,1500,false,true,131.000062,132.000063,1.0000009536743164,265975500,2127801970.76991,0,false,true
5,132.000063,133.000061,0.9999979734420776,268869220,2150958119.041217,0,166440,248,76,1500,false,true,132.000063,133.000061,0.9999979734420776,268869220,2150958119.041217,0,false,true
5,133.000061,134.00003,0.9999690055847168,265356460,2122917478.5859432,0,166440,168,45,1500,false,true,133.000061,134.00003,0.9999690055847168,265356460,2122917478.5859432,0,false,true
5,134.00003,135.000167,1.0001369714736938,304207060,2433323184.1374955,0,166440,253,71,1500,false,true,134.00003,135.000167,1.0001369714736938,304207060,2433323184.1374955,0,false,true
5,135.000167,136.000062,0.9998949766159058,308077520,2464879029.937107,0,166440,167,29,1500,false,true,135.000167,136.000062,0.9998949766159058,308077520,2464879029.937107,0,false,true
5,136.000062,137.000163,1.0001009702682495,305150220,2440955296.0889688,0,166440,287,224,1500,false,true,136.000062,137.000163,1.0001009702682495,305150220,2440955296.0889688,0,false,true
5,137.000163,138.000087,0.9999240040779114,282009220,2256245225.436365,0,166440,201,30,1500,false,true,137.000163,138.000087,0.9999240040779114,282009220,2256245225.436365,0,false,true
5,138.000087,139.000063,0.9999759793281555,278826420,2230664942.0705686,0,166440,211,52,1500,false,true,138.000087,139.000063,0.9999759793281555,278826420,2230664942.0705686,0,false,true
5,139.000063,140.000082,1.0000189542770386,272932400,2183417814.8938456,0,166440,167,29,1500,false,true,139.000063,140.000082,1.0000189542770386,272932400,2183417814.8938456,0,false,true
5,140.000082,141.000006,0.9999240040779114,283648800,2269362862.323276,0,166440,264,180,1500,false,true,140.000082,141.000006,0.9999240040779114,283648800,2269362862.323276,0,false,true
5,141.000006,142.000011,1.0000050067901611,302455060,2419628365.4285064,0,166440,198,50,1500,false,true,141.000006,142.000011,1.0000050067901611,302455060,2419628365.4285064,0,false,true
5,142.000011,143.000056,1.0000449419021606,298580220,2388534414.7200265,0,166440,204,54,1500,false,true,142.000011,143.000056,1.0000449419021606,298580220,2388534414.7200265,0,false,true
5,143.000056,144.000022,0.999966025352478,275483020,2203939038.0519776,0,166440,177,35,1500,false,true,143.000056,144.000022,0.999966025352478,275483020,2203939038.0519776,0,false,true
